,E,r_ours,U_our,sigma_ours,Psi_ours(t=0),dot_Psi_ours(t=0),r_yours,U_yours,sigma_yours,Psi_yours(t=0),dot_Psi_yours(t=0)
22,-1.6536524763,1.1000000000,-3.5284615831,1.0296597630,1.0296597630,1.7026994168101668j,0.7778174593,-3.5284615831,2.0593195260,2.0593195260,3.4053988336203336j
23,-1.6536524763,1.1500000000,-3.5060182951,1.0138395592,1.0138395592,1.676538297652148j,0.8131727984,-3.5060182951,2.0276791184,2.0276791184,3.353076595304296j
24,-1.6536524763,1.2000000000,-3.4829834527,0.9973353489,0.9973353489,1.649246069358281j,0.8485281374,-3.4829834527,1.9946706977,1.9946706977,3.298492138716562j
25,-1.6536524763,1.2500000000,-3.4594032986,0.9801518391,0.9801518391,1.620830515815696j,0.8838834765,-3.4594032986,1.9603036781,1.9603036781,3.241661031631392j
26,-1.6536524763,1.3000000000,-3.4353287495,0.9622997302,0.9622997302,1.5913093317615354j,0.9192388155,-3.4353287495,1.9245994604,1.9245994604,3.182618663523071j
27,-1.6536524763,1.3500000000,-3.4108092095,0.9437884465,0.9437884465,1.5606981015911092j,0.9545941546,-3.4108092095,1.8875768929,1.8875768929,3.1213962031822184j
28,-1.6536524763,1.4000000000,-3.3858946621,0.9246288507,0.9246288507,1.5290147885988516j,0.9899494937,-3.3858946621,1.8492577014,1.8492577014,3.0580295771977033j
29,-1.6536524763,1.4500000000,-3.3606355024,0.9048333470,0.9048333470,1.49627990495538j,1.0253048327,-3.3606355024,1.8096666940,1.8096666940,2.99255980991076j
30,-1.6536524763,1.5000000000,-3.3350821837,0.8844155305,0.8844155305,1.4625159321570567j,1.0606601718,-3.3350821837,1.7688310611,1.7688310611,2.9250318643141133j
31,-1.6536524763,1.5500000000,-3.3092849394,0.8633894893,0.8633894893,1.4277461669842468j,1.0960155108,-3.3092849394,1.7267789786,1.7267789786,2.8554923339684937j
32,-1.6536524763,1.6000000000,-3.2832954071,0.8417751186,0.8417751186,1.392003509447417j,1.1313708499,-3.2832954071,1.6835502373,1.6835502373,2.784007018894834j
33,-1.6536524763,1.6500000000,-3.2571638338,0.8195919236,0.8195919236,1.3553202139778282j,1.1667261890,-3.2571638338,1.6391838471,1.6391838471,2.7106404279556564j
34,-1.6536524763,1.7000000000,-3.2309399586,0.7968613608,0.7968613608,1.317731762627696j,1.2020815280,-3.2309399586,1.5937227217,1.5937227217,2.635463525255392j
35,-1.6536524763,1.7500000000,-3.2046728196,0.7736068863,0.7736068863,1.2792769432945041j,1.2374368671,-3.2046728196,1.5472137727,1.5472137727,2.5585538865890083j
36,-1.6536524763,1.8000000000,-3.1784106062,0.7498535679,0.7498535679,1.2399972095057956j,1.2727922061,-3.1784106062,1.4997071359,1.4997071359,2.4799944190115912j
37,-1.6536524763,1.8500000000,-3.1522007469,0.7256278482,0.7256278482,1.1999362880062199j,1.3081475452,-3.1522007469,1.4512556963,1.4512556963,2.3998725760124398j
38,-1.6536524763,1.9000000000,-3.1260889784,0.7009610740,0.7009610740,1.159146015736212j,1.3435028843,-3.1260889784,1.4019221479,1.4019221479,2.318292031472424j
39,-1.6536524763,1.9500000000,-3.1001195901,0.6758848496,0.6758848496,1.117678655195849j,1.3788582233,-3.1001195901,1.3517696991,1.3517696991,2.235357310391698j
40,-1.6536524763,2.0000000000,-3.0743352206,0.6504327408,0.6504327408,1.075589712458101j,1.4142135624,-3.0743352206,1.3008654816,1.3008654816,2.151179424916202j
41,-1.6536524763,2.0500000000,-3.0487766827,0.6246402029,0.6246402029,1.0329378182904911j,1.4495689014,-3.0487766827,1.2492804058,1.2492804058,2.0658756365809823j
42,-1.6536524763,2.1000000000,-3.0234831103,0.5985442116,0.5985442116,0.9897841177517501j,1.4849242405,-3.0234831103,1.1970884233,1.1970884233,1.9795682355035003j
43,-1.6536524763,2.1500000000,-2.9984920643,0.5721832899,0.5721832899,0.9461923141835653j,1.5202795796,-2.9984920643,1.1443665797,1.1443665797,1.8923846283671306j
44,-1.6536524763,2.2000000000,-2.9738370018,0.5455989368,0.5455989368,0.9022310328333403j,1.5556349186,-2.9738370018,1.0911978735,1.0911978735,1.8044620656666805j
45,-1.6536524763,2.2500000000,-2.9495498530,0.5188330010,0.5188330010,0.8579694769491175j,1.5909902577,-2.9495498530,1.0376660021,1.0376660021,1.715938953898235j
46,-1.6536524763,2.3000000000,-2.9256600101,0.4919285172,0.4919285172,0.8134788107096395j,1.6263455967,-2.9256600101,0.9838570345,0.9838570345,1.626957621419279j
47,-1.6536524763,2.3500000000,-2.9021942293,0.4649295034,0.4649295034,0.7688318245997958j,1.6617009358,-2.9021942293,0.9298590068,0.9298590068,1.5376636491995916j
48,-1.6536524763,2.4000000000,-2.8791771051,0.4378807368,0.4378807368,0.7241025646927214j,1.6970562748,-2.8791771051,0.8757614735,0.8757614735,1.4482051293854428j
49,-1.6536524763,2.4500000000,-2.8566309545,0.4108277715,0.4108277715,0.6793663617157035j,1.7324116139,-2.8566309545,0.8216555430,0.8216555430,1.358732723431407j
50,-1.6536524763,2.5000000000,-2.8345727284,0.3838163698,0.3838163698,0.6346988903711961j,1.7677669530,-2.8345727284,0.7676327396,0.7676327396,1.2693977807423922j
51,-1.6536524763,2.5500000000,-2.8130179771,0.3568921702,0.3568921702,0.5901756210404329j,1.8031222920,-2.8130179771,0.7137843404,0.7137843404,1.1803512420808657j
52,-1.6536524763,2.6000000000,-2.7919793990,0.3301005898,0.3301005898,0.5458716577734679j,1.8384776311,-2.7919793990,0.6602011796,0.6602011796,1.0917433155469358j
53,-1.6536524763,2.6500000000,-2.7714668559,0.3034865684,0.3034865684,0.5018613153788303j,1.8738329701,-2.7714668559,0.6069731368,0.6069731368,1.0037226307576605j
54,-1.6536524763,2.7000000000,-2.7514881253,0.2770946688,0.2770946688,0.4582182852788198j,1.9091883092,-2.7514881253,0.5541893377,0.5541893377,0.9164365705576396j
55,-1.6536524763,2.7500000000,-2.7320484690,0.2509688220,0.2509688220,0.41501521405730957j,1.9445436483,-2.7320484690,0.5019376441,0.5019376441,0.8300304281146191j
56,-1.6536524763,2.8000000000,-2.7131478531,0.2251503460,0.2251503460,0.3723204272281326j,1.9798989873,-2.7131478531,0.4503006920,0.4503006920,0.7446408544562652j
57,-1.6536524763,2.8500000000,-2.6947853025,0.1996798048,0.1996798048,0.330201003669466j,2.0152543264,-2.6947853025,0.3993596096,0.3993596096,0.660402007338932j
58,-1.6536524763,2.9000000000,-2.6769573647,0.1745961158,0.1745961158,0.288721299220303j,2.0506096654,-2.6769573647,0.3491922316,0.3491922316,0.577442598440606j
59,-1.6536524763,2.9500000000,-2.6596582302,0.1499363608,0.1499363608,0.2479426343864098j,2.0859650045,-2.6596582302,0.2998727217,0.2998727217,0.4958852687728196j
60,-1.6536524763,3.0000000000,-2.6428806220,0.1257363462,0.1257363462,0.2079242203147685j,2.1213203436,-2.6428806220,0.2514726925,0.2514726925,0.415848440629537j
61,-1.6536524763,3.0500000000,-2.6266150978,0.1020298882,0.1020298882,0.16872197732569152j,2.1566756826,-2.6266150978,0.2040597765,0.2040597765,0.33744395465138305j
62,-1.6536524763,3.1000000000,-2.6108480706,0.0788462643,0.0788462643,0.1303843201915145j,2.1920310217,-2.6108480706,0.1576925286,0.1576925286,0.260768640383029j
63,-1.6536524763,3.1500000000,-2.5955657161,0.0562137248,0.0562137248,0.09295796529500287j,2.2273863607,-2.5955657161,0.1124274497,0.1124274497,0.18591593059000575j
64,-1.6536524763,3.2000000000,-2.5807526149,0.0341580716,0.0341580716,0.05648557970964522j,2.2627416998,-2.5807526149,0.0683161432,0.0683161432,0.11297115941929044j
65,-1.6536524763,3.2500000000,-2.5663919230,0.0127026069,0.0127026069,0.02100569738800289j,2.2980970389,-2.5663919230,0.0254052138,0.0254052138,0.04201139477600578j
66,-1.6536524763,3.3000000000,-2.5524662211,-0.0081308525,-0.0081308525,(-0-0.013445604326450433j),2.3334523779,-2.5524662211,-0.0162617049,-0.0162617049,-0.026891208652900865j
67,-1.6536524763,3.3500000000,-2.5389566952,-0.0283232333,-0.0283232333,(-0-0.04683678491962497j),2.3688077170,-2.5389566952,-0.0566464666,-0.0566464666,-0.09367356983924995j
68,-1.6536524763,3.4000000000,-2.5258420475,-0.0478605671,-0.0478605671,(-0-0.07914474537361257j),2.4041630560,-2.5258420475,-0.0957211343,-0.0957211343,-0.15828949074722515j
69,-1.6536524763,3.4500000000,-2.5131014520,-0.0667296362,-0.0667296362,(-0-0.11034762814989986j),2.4395183951,-2.5131014520,-0.1334592724,-0.1334592724,-0.22069525629979972j
70,-1.6536524763,3.5000000000,-2.5007135117,-0.0849196483,-0.0849196483,(-0-0.14042758668265937j),2.4748737342,-2.5007135117,-0.1698392966,-0.1698392966,-0.28085517336531873j
71,-1.6536524763,3.5500000000,-2.4886564184,-0.1024221672,-0.1024221672,(-0-0.169370670466157j),2.5102290732,-2.4886564184,-0.2048443345,-0.2048443345,-0.338741340932314j
72,-1.6536524763,3.6000000000,-2.4769086141,-0.1192297899,-0.1192297899,(-0-0.19716463730572903j),2.5455844123,-2.4769086141,-0.2384595798,-0.2384595798,-0.39432927461145806j
73,-1.6536524763,3.6500000000,-2.4654480292,-0.1353379215,-0.1353379215,(-0-0.22380188908197765j),2.5809397513,-2.4654480292,-0.2706758431,-0.2706758431,-0.4476037781639553j
74,-1.6536524763,3.7000000000,-2.4542516946,-0.1507465014,-0.1507465014,(-0-0.249282325379443j),2.6162950904,-2.4542516946,-0.3014930029,-0.3014930029,-0.498564650758886j
75,-1.6536524763,3.7500000000,-2.4432976057,-0.1654556007,-0.1654556007,(-0-0.2736060638149957j),2.6516504294,-2.4432976057,-0.3309112014,-0.3309112014,-0.5472121276299914j
76,-1.6536524763,3.8000000000,-2.4325640285,-0.1794671311,-0.1794671311,(-0-0.2967762657822529j),2.6870057685,-2.4325640285,-0.3589342622,-0.3589342622,-0.5935525315645058j
77,-1.6536524763,3.8500000000,-2.4220296083,-0.1927847231,-0.1927847231,(-0-0.3187989346750799j),2.7223611076,-2.4220296083,-0.3855694461,-0.3855694461,-0.6375978693501598j
78,-1.6536524763,3.9000000000,-2.4116737727,-0.2054122884,-0.2054122884,(-0-0.339680539339274j),2.7577164466,-2.4116737727,-0.4108245768,-0.4108245768,-0.679361078678548j
79,-1.6536524763,3.9500000000,-2.4014761791,-0.2173561890,-0.2173561890,(-0-0.35943160017601894j),2.7930717857,-2.4014761791,-0.4347123780,-0.4347123780,-0.7188632003520379j
80,-1.6536524763,4.0000000000,-2.3914167304,-0.2286261918,-0.2286261918,(-0-0.3780682682325183j),2.8284271247,-2.3914167304,-0.4572523836,-0.4572523836,-0.7561365364650366j
81,-1.6536524763,4.0500000000,-2.3814764875,-0.2392315739,-0.2392315739,(-0-0.3956058845869414j),2.8637824638,-2.3814764875,-0.4784631478,-0.4784631478,-0.7912117691738828j
82,-1.6536524763,4.1000000000,-2.3716372865,-0.2491827148,-0.2491827148,(-0-0.4120616133039642j),2.8991378029,-2.3716372865,-0.4983654295,-0.4983654295,-0.8241232266079284j
83,-1.6536524763,4.1500000000,-2.3618817894,-0.2584909811,-0.2584909811,(-0-0.4274542509978967j),2.9344931419,-2.3618817894,-0.5169819622,-0.5169819622,-0.8549085019957934j
84,-1.6536524763,4.2000000000,-2.3521936322,-0.2671673359,-0.2671673359,(-0-0.44180192655323525j),2.9698484810,-2.3521936322,-0.5343346717,-0.5343346717,-0.8836038531064705j
85,-1.6536524763,4.2500000000,-2.3425571651,-0.2752247171,-0.2752247171,(-0-0.4551260349721661j),3.0052038200,-2.3425571651,-0.5504494342,-0.5504494342,-0.9102520699443322j
86,-1.6536524763,4.3000000000,-2.3329575982,-0.2826782915,-0.2826782915,(-0-0.46745165680550443j),3.0405591591,-2.3329575982,-0.5653565831,-0.5653565831,-0.9349033136110089j
87,-1.6536524763,4.3500000000,-2.3233812406,-0.2895423288,-0.2895423288,(-0-0.47880238900624256j),3.0759144982,-2.3233812406,-0.5790846576,-0.5790846576,-0.9576047780124851j
88,-1.6536524763,4.4000000000,-2.3138153550,-0.2958315866,-0.2958315866,(-0-0.4892026358154275j),3.1112698372,-2.3138153550,-0.5916631733,-0.5916631733,-0.978405271630855j
89,-1.6536524763,4.4500000000,-2.3042481618,-0.3015612293,-0.3015612293,(-0-0.49867747362115367j),3.1466251763,-2.3042481618,-0.6031224586,-0.6031224586,-0.9973549472423073j
90,-1.6536524763,4.5000000000,-2.2946687881,-0.3067455782,-0.3067455782,(-0-0.5072505849581108j),3.1819805153,-2.2946687881,-0.6134911564,-0.6134911564,-1.0145011699162216j
91,-1.6536524763,4.5500000000,-2.2850673013,-0.3114005095,-0.3114005095,(-0-0.51494822365619j),3.2173358544,-2.2850673013,-0.6228010190,-0.6228010190,-1.02989644731238j
92,-1.6536524763,4.6000000000,-2.2754348011,-0.3155431690,-0.3155431690,(-0-0.5217987427351832j),3.2526911935,-2.2754348011,-0.6310863379,-0.6310863379,-1.0435974854703665j
93,-1.6536524763,4.6500000000,-2.2657632791,-0.3191896501,-0.3191896501,(-0-0.5278287553321j),3.2880465325,-2.2657632791,-0.6383793002,-0.6383793002,-1.0556575106642j
94,-1.6536524763,4.7000000000,-2.2560456262,-0.3223561319,-0.3223561319,(-0-0.5330650157608583j),3.3234018716,-2.2560456262,-0.6447122638,-0.6447122638,-1.0661300315217166j
95,-1.6536524763,4.7500000000,-2.2462756080,-0.3250588308,-0.3250588308,(-0-0.5375343405758984j),3.3587572106,-2.2462756080,-0.6501176617,-0.6501176617,-1.0750686811517969j
96,-1.6536524763,4.8000000000,-2.2364476904,-0.3273129359,-0.3273129359,(-0-0.5412618470318445j),3.3941125497,-2.2364476904,-0.6546258719,-0.6546258719,-1.082523694063689j
97,-1.6536524763,4.8500000000,-2.2265573009,-0.3291348624,-0.3291348624,(-0-0.544274680299334j),3.4294678888,-2.2265573009,-0.6582697249,-0.6582697249,-1.088549360598668j
98,-1.6536524763,4.9000000000,-2.2166007857,-0.3305416108,-0.3305416108,(-0-0.5466009532590971j),3.4648232278,-2.2166007857,-0.6610832216,-0.6610832216,-1.0932019065181942j
99,-1.6536524763,4.9500000000,-2.2065751255,-0.3315491595,-0.3315491595,(-0-0.5482670885504248j),3.5001785669,-2.2065751255,-0.6630983189,-0.6630983189,-1.0965341771008497j
100,-1.6536524763,5.0000000000,-2.1964780187,-0.3321733502,-0.3321733502,(-0-0.5492992831216487j),3.5355339059,-2.1964780187,-0.6643467004,-0.6643467004,-1.0985985662432973j
101,-1.6536524763,5.0500000000,-2.1863078448,-0.3324298645,-0.3324298645,(-0-0.5497234686422611j),3.5708892450,-2.1863078448,-0.6648597290,-0.6648597290,-1.0994469372845221j
102,-1.6536524763,5.1000000000,-2.1760634406,-0.3323333541,-0.3323333541,(-0-0.5495638739688146j),3.6062445841,-2.1760634406,-0.6646667082,-0.6646667082,-1.0991277479376291j
103,-1.6536524763,5.1500000000,-2.1657444849,-0.3318994312,-0.3318994312,(-0-0.5488463162230743j),3.6415999231,-2.1657444849,-0.6637988623,-0.6637988623,-1.0976926324461487j
104,-1.6536524763,5.2000000000,-2.1553513247,-0.3311438425,-0.3311438425,(-0-0.547596835247544j),3.6769552622,-2.1553513247,-0.6622876851,-0.6622876851,-1.095193670495088j
105,-1.6536524763,5.2500000000,-2.1448846975,-0.3300814386,-0.3300814386,(-0-0.5458399882652857j),3.7123106012,-2.1448846975,-0.6601628771,-0.6601628771,-1.0916799765305714j
106,-1.6536524763,5.3000000000,-2.1343458335,-0.3287268266,-0.3287268266,(-0-0.5435999309130801j),3.7476659403,-2.1343458335,-0.6574536533,-0.6574536533,-1.0871998618261602j
107,-1.6536524763,5.3500000000,-2.1237364185,-0.3270943607,-0.3270943607,(-0-0.5409003995910721j),3.7830212793,-2.1237364185,-0.6541887214,-0.6541887214,-1.0818007991821441j
108,-1.6536524763,5.4000000000,-2.1130583808,-0.3251974655,-0.3251974655,(-0-0.537763594121883j),3.8183766184,-2.1130583808,-0.6503949310,-0.6503949310,-1.075527188243766j
109,-1.6536524763,5.4500000000,-2.1023142872,-0.3230502849,-0.3230502849,(-0-0.5342129036520217j),3.8537319575,-2.1023142872,-0.6461005699,-0.6461005699,-1.0684258073040434j
110,-1.6536524763,5.5000000000,-2.0915070947,-0.3206668178,-0.3206668178,(-0-0.5302714773871038j),3.8890872965,-2.0915070947,-0.6413336357,-0.6413336357,-1.0605429547742076j
111,-1.6536524763,5.5500000000,-2.0806399525,-0.3180603196,-0.3180603196,(-0-0.5259612350834852j),3.9244426356,-2.0806399525,-0.6361206392,-0.6361206392,-1.0519224701669705j
112,-1.6536524763,5.6000000000,-2.0697162880,-0.3152437566,-0.3152437566,(-0-0.5213036188134343j),3.9597979746,-2.0697162880,-0.6304875133,-0.6304875133,-1.0426072376268687j
113,-1.6536524763,5.6500000000,-2.0587397747,-0.3122298023,-0.3122298023,(-0-0.5163195857054356j),3.9951533137,-2.0587397747,-0.6244596045,-0.6244596045,-1.0326391714108711j
114,-1.6536524763,5.7000000000,-2.0477141742,-0.3090303459,-0.3090303459,(-0-0.511028796720238j),4.0305086528,-2.0477141742,-0.6180606918,-0.6180606918,-1.022057593440476j
115,-1.6536524763,5.7500000000,-2.0366436434,-0.3056577569,-0.3056577569,(-0-0.505451706624275j),4.0658639918,-2.0366436434,-0.6113155138,-0.6113155138,-1.01090341324855j
116,-1.6536524763,5.8000000000,-2.0255324909,-0.3021240997,-0.3021240997,(-0-0.49960826563098953j),4.1012193309,-2.0255324909,-0.6042481994,-0.6042481994,-0.9992165312619791j
117,-1.6536524763,5.8500000000,-2.0143850750,-0.2984408383,-0.2984408383,(-0-0.49351743135386744j),4.1365746699,-2.0143850750,-0.5968816767,-0.5968816767,-0.9870348627077349j
118,-1.6536524763,5.9000000000,-2.0032058564,-0.2946191299,-0.2946191299,(-0-0.48719765365119466j),4.1719300090,-2.0032058564,-0.5892382597,-0.5892382597,-0.9743953073023893j
119,-1.6536524763,5.9500000000,-1.9919993731,-0.2906698227,-0.2906698227,(-0-0.4806668721615521j),4.2072853481,-1.9919993731,-0.5813396455,-0.5813396455,-0.9613337443231041j
120,-1.6536524763,6.0000000000,-1.9807701641,-0.2866031392,-0.2866031392,(-0-0.4739419907773518j),4.2426406871,-1.9807701641,-0.5732062783,-0.5732062783,-0.9478839815547035j
121,-1.6536524763,6.0500000000,-1.9695229150,-0.2824295404,-0.2824295404,(-0-0.4670403088402316j),4.2779960262,-1.9695229150,-0.5648590808,-0.5648590808,-0.9340806176804632j
122,-1.6536524763,6.1000000000,-1.9582622956,-0.2781591090,-0.2781591090,(-0-0.45997849947638825j),4.3133513652,-1.9582622956,-0.5563182181,-0.5563182181,-0.9199569989527765j
123,-1.6536524763,6.1500000000,-1.9469929358,-0.2738014471,-0.2738014471,(-0-0.4527724410407341j),4.3487067043,-1.9469929358,-0.5476028942,-0.5476028942,-0.9055448820814682j
124,-1.6536524763,6.2000000000,-1.9357194404,-0.2693658453,-0.2693658453,(-0-0.44543749719200804j),4.3840620434,-1.9357194404,-0.5387316907,-0.5387316907,-0.8908749943840161j
125,-1.6536524763,6.2500000000,-1.9244463732,-0.2648612836,-0.2648612836,(-0-0.43798851745718825j),4.4194173824,-1.9244463732,-0.5297225671,-0.5297225671,-0.8759770349143765j
126,-1.6536524763,6.3000000000,-1.9131782707,-0.2602962696,-0.2602962696,(-0-0.4304395708209426j),4.4547727215,-1.9131782707,-0.5205925392,-0.5205925392,-0.8608791416418852j
127,-1.6536524763,6.3500000000,-1.9019195857,-0.2556793168,-0.2556793168,(-0-0.4228047353498262j),4.4901280605,-1.9019195857,-0.5113586336,-0.5113586336,-0.8456094706996524j
128,-1.6536524763,6.4000000000,-1.8906746659,-0.2510185515,-0.2510185515,(-0-0.41509744930380504j),4.5254833996,-1.8906746659,-0.5020371030,-0.5020371030,-0.8301948986076101j
129,-1.6536524763,6.4500000000,-1.8794477718,-0.2463217153,-0.2463217153,(-0-0.407330514524769j),4.5608387387,-1.8794477718,-0.4926434307,-0.4926434307,-0.814661029049538j
130,-1.6536524763,6.5000000000,-1.8682430602,-0.2415962450,-0.2415962450,(-0-0.3995162287867739j),4.5961940777,-1.8682430602,-0.4831924900,-0.4831924900,-0.7990324575735478j
131,-1.6536524763,6.5500000000,-1.8570645754,-0.2368492745,-0.2368492745,(-0-0.391666389279101j),4.6315494168,-1.8570645754,-0.4736985490,-0.4736985490,-0.783332778558202j
132,-1.6536524763,6.6000000000,-1.8459163516,-0.2320876109,-0.2320876109,(-0-0.38379225241952564j),4.6669047558,-1.8459163516,-0.4641752217,-0.4641752217,-0.7675845048390513j
133,-1.6536524763,6.6500000000,-1.8348021415,-0.2273178541,-0.2273178541,(-0-0.37590473240823064j),4.7022600949,-1.8348021415,-0.4546357083,-0.4546357083,-0.7518094648164613j
134,-1.6536524763,6.7000000000,-1.8237255723,-0.2225462590,-0.2225462590,(-0-0.36801417230669625j),4.7376154339,-1.8237255723,-0.4450925180,-0.4450925180,-0.7360283446133925j
135,-1.6536524763,6.7500000000,-1.8126901681,-0.2177787722,-0.2177787722,(-0-0.36013040589610196j),4.7729707730,-1.8126901681,-0.4355575444,-0.4355575444,-0.7202608117922039j
136,-1.6536524763,6.8000000000,-1.8016993114,-0.2130210528,-0.2130210528,(-0-0.3522627914413038j),4.8083261121,-1.8016993114,-0.4260421056,-0.4260421056,-0.7045255828826076j
137,-1.6536524763,6.8500000000,-1.7907562397,-0.2082784764,-0.2082784764,(-0-0.3444202181884308j),4.8436814511,-1.7907562397,-0.4165569527,-0.4165569527,-0.6888404363768617j
138,-1.6536524763,6.9000000000,-1.7798642266,-0.2035562242,-0.2035562242,(-0-0.3366112541676408j),4.8790367902,-1.7798642266,-0.4071124483,-0.4071124483,-0.6732225083352816j
139,-1.6536524763,6.9500000000,-1.7690261061,-0.1988590921,-0.1988590921,(-0-0.32884383008062623j),4.9143921292,-1.7690261061,-0.3977181842,-0.3977181842,-0.6576876601612525j
140,-1.6536524763,7.0000000000,-1.7582446174,-0.1941916075,-0.1941916075,(-0-0.3211254326148017j),4.9497474683,-1.7582446174,-0.3883832150,-0.3883832150,-0.6422508652296034j
141,-1.6536524763,7.0500000000,-1.7475224012,-0.1895580531,-0.1895580531,(-0-0.31346314398965097j),4.9851028074,-1.7475224012,-0.3791161063,-0.3791161063,-0.6269262879793019j
142,-1.6536524763,7.1000000000,-1.7368619486,-0.1849624521,-0.1849624521,(-0-0.3058636169975092j),5.0204581464,-1.7368619486,-0.3699249043,-0.3699249043,-0.6117272339950184j
143,-1.6536524763,7.1500000000,-1.7262656025,-0.1804085734,-0.1804085734,(-0-0.29833308416931764j),5.0558134855,-1.7262656025,-0.3608171468,-0.3608171468,-0.5966661683386353j
144,-1.6536524763,7.2000000000,-1.7157358015,-0.1759001098,-0.1759001098,(-0-0.29087765221585016j),5.0911688245,-1.7157358015,-0.3518002197,-0.3518002197,-0.5817553044317003j
145,-1.6536524763,7.2500000000,-1.7052744265,-0.1714402325,-0.1714402325,(-0-0.2835025649423053j),5.1265241636,-1.7052744265,-0.3428804649,-0.3428804649,-0.5670051298846106j
146,-1.6536524763,7.3000000000,-1.6948833266,-0.1670319415,-0.1670319415,(-0-0.27621278376582337j),5.1618795027,-1.6948833266,-0.3340638831,-0.3340638831,-0.5524255675316467j
147,-1.6536524763,7.3500000000,-1.6845642675,-0.1626780464,-0.1626780464,(-0-0.269012954260194j),5.1972348417,-1.6845642675,-0.3253560928,-0.3253560928,-0.538025908520388j
148,-1.6536524763,7.4000000000,-1.6743188775,-0.1583811330,-0.1583811330,(-0-0.2619073527890022j),5.2325901808,-1.6743188775,-0.3167622660,-0.3167622660,-0.5238147055780044j
